,y_pred_test
22684,0.20732399482136152
22691,0.38717406946561433
22693,0.30229677674801675
22694,0.26074881572021064
22696,0.23356011438839386
22697,0.21584385161607014
22700,0.9586816070484891
22703,0.636105430885609
22704,0.40186366747660723
22708,0.9576867287419449
22711,0.6307403303072332
22723,0.4722461991951446
22724,0.5154681304782127
22728,0.4487855169020171
22730,0.29006397051599586
22731,0.3909168570001145
22735,0.6466780739149989
22737,0.4216033886834402
22740,0.949358821756387
22742,0.8696383451328137
22743,0.5815563622882967
22748,0.9507482072437885
22752,0.905818240756421
22755,0.253160987557639
22758,0.29536518819444685
22763,0.34789142244185484
22766,0.9288922486974196
22769,0.3053030441445236
22773,0.3015778623555121
22778,0.9452420690061369
22788,0.9534107920473185
22790,0.6077435533275428
22796,0.2298519018244556
22799,0.4008159936476922
22805,0.2694193662676438
22808,0.08653332987843551
22819,0.23445612562525356
22823,0.23236273089633475
22828,0.24597577020149602
22829,0.49254881714152726
22831,0.4081428138307968
22834,0.9034401816555463
22843,0.7344234352200333
22845,0.7289571447743035
22846,0.8864953198793374
22847,0.21399126170903446
22848,0.30318534937412556
22855,0.7622285059229846
22858,0.01816962836820835
22862,0.7979058585907491
22866,0.16443308680441177
22867,0.092599183628501
22868,0.20471328500785443
22870,0.844744296277269
22874,0.32760922784855545
22876,0.7772010437242789
22877,0.2247926257992011
22878,0.26495081194549464
22883,0.0692717262291172
22887,0.4702899169007281
22889,0.601247262645615
22890,0.2662694082698806
22891,0.07289792142140011
22896,0.19372597925288584
22898,0.3300015472749547
22899,0.035611955775049914
22902,0.7430896022989517
22909,0.21510765104158583
22919,0.4926468074793364
22921,0.03989150025976751
22928,0.1721952945194997
22930,0.3297926200461459
22932,0.1848146109661985
22935,0.954573389770973
22939,0.28936608025683647
22940,0.07327149185372174
22941,0.2503679293139332
22942,0.14692322311263198
22943,0.48035972653768605
22947,0.24535482198053382
22950,0.22947700568341778
22953,0.16979904962154063
22954,0.1570858955326606
22955,0.1761272115376458
22962,0.2622067459065051
22963,0.3480457005608609
22967,0.2324122895714235
22968,0.09265233306790292
22970,0.31449929536374893
22975,0.3216635908029014
22979,0.4520649490434071
22980,0.8893350363237763
22982,0.13035830854076716
22985,0.6564412453459009
22989,0.23015999895583356
22990,0.6053728074529985
22991,0.6907398960291551
22992,0.49333214532480096
22996,0.48994654325446135
22999,0.2055905972181892
23000,0.08627126896807924
23008,0.47715961836052456
23011,0.2435345355766304
23013,0.1785871543665655
23014,0.9554913675628343
23015,0.7374595432483558
23021,0.3453632069596796
23026,0.2170040788202561
23037,0.9559303037186339
23038,0.9579587531079095
23042,0.31576968094954
23044,0.636216442778407
23048,0.42353268115251164
23052,0.4582931499814873
23055,0.25870184119563516
23056,0.4118548080992714
23057,0.2639309901049648
23059,0.19610658998269462
23061,0.08405620827126024
23062,0.09417119176960922
23063,0.3023621492998813
23065,0.862479781227409
23068,0.33311944496639245
23073,0.3130877444650967
23075,0.2346496112104696
23080,0.5072242476763227
23082,0.9632226286228448
23086,0.5331990356894191
23087,0.4738452004745829
23101,0.13581092733497033
23102,0.3912615739109496
23105,0.7038110473178067
23106,0.5134006373683253
23117,0.9350054649909025
23119,0.5721921326912274
23127,0.9529631555676208
23129,0.9620825844801499
23132,0.8704990381187293
23136,0.8657590350828853
23138,0.6287025297248324
23139,0.8300647889849873
23141,0.8744855434271348
23143,0.612624318477245
23144,0.842131532013482
23145,0.38946351998846984
23155,0.4868932226524373
23157,0.6210921568863955
23158,0.6608264767952282
23159,0.5301460549452708
23160,0.5812169723896033
23164,0.6561922025842996
23165,0.7782068488604896
23176,0.3670355585802752
23178,0.4183926396539455
23180,0.2797992023849867
23185,0.920730427920943
23188,0.5429474240921793
23190,0.5058464908423959
23191,0.6139066426540496
23194,0.48092778855121676
23195,0.353620956202163
23201,0.6024503575430443
23205,0.44356010000282153
23213,0.8613863483313993
23220,0.328926953563423
23222,0.32815643876317135
23224,0.5090711730173625
23234,0.17932309852795852
23245,0.4342027596723505
23257,0.6781662559874633
23260,0.31010607228436105
23269,0.11629630480598463
23273,0.5254212785471212
23276,0.16127349103514682
23278,0.26783217640102525
23282,0.3225048646626021
23285,0.29214584784226566
23286,0.7105653390035104
23292,0.49009915621797556
23294,0.17321202668995733
23296,0.5722196794952182
23300,0.46966917573444505
23302,0.38979821867010184
23303,0.29052571799192667
23304,0.23769226658960582
23305,0.08496783127551147
23318,0.17868758745044158
23319,0.4998859866847379
23320,0.9516477580053431
23328,0.23245081851612684
23331,0.7559996559326145
23332,0.23666294812281197
23335,0.08062851876231952
23337,0.06933183718780236
23341,0.23434573415210952
23345,0.33185953400343887
23350,0.6145309560969923
23359,0.1769131963973002
23361,0.3211839729470807
23363,0.2649306486389169
23366,0.254109117622862
23367,0.0935634581704967
23368,0.9560974621710842
23377,0.2234557543952627
23391,0.8591869722703858
23397,0.8710954205903803
23402,0.24580291765058612
23404,0.46837587458117025
23405,0.4788313814755198
23407,0.8575345279309388
23409,0.5199617758154385
23410,0.28316480025058594
23412,0.18863853754236745
23415,0.21400681804176958
23417,0.3118130006676053
23418,0.7905871022610289
23421,0.17751037733882175
23424,0.02963670491639823
23431,0.6484010532234181
23436,0.6366710556939074
23438,0.39645482078744154
23439,0.4396397703976023
23444,0.5594045037579001
23453,0.28637871747290133
23456,0.51614891379137
23461,0.30709619297578294
23463,0.5744017460401467
23464,0.9562464018543828
23467,0.6946214208357246
23469,0.5322107403987291
23470,0.4262926235628224
23472,0.4392424060201277
23478,0.7949939215738695
23479,0.6260160947668734
23480,0.9183496730421516
23487,0.3325543604623771
23494,0.2852599292877898
23496,0.4292888940124512
23505,0.43993758288086315
23507,0.9429213864433523
23508,0.8748572227296876
23512,0.24594187364537287
23513,0.17419682762347183
23514,0.22365774510139866
23518,0.45182445277767785
23522,0.017866402945334068
23528,0.3650535864868173
23530,0.351388263364576
23535,0.4346127325292588
23536,0.8741232233961532
23541,0.653594616754928
23544,0.34167622429480016
23545,0.48625201647308464
23546,0.7441396013837654
23550,0.6290704277831536
23551,0.24373191321082815
23557,0.8283939798578712
23559,0.24279255506814745
23565,0.9581729311612627
23567,0.31503755683349016
23574,0.960029861801807
23578,0.9675384079694258
23581,0.5567647559487002
23583,0.03224929894428277
23584,0.03770266198211111
23586,0.07212334869183742
23596,0.024153595026645124
23602,0.025583184316005692
23603,0.0594169010420729
23606,0.0339639712666881
23612,0.05555344691956654
23613,0.1919500568511624
23616,0.08806208236731429
23620,0.03849640250807655
23621,0.029943055475837574
23624,0.014143659563876204
23626,0.2002058788494008
23629,0.024777122071851933
23630,0.01813958444080406
23631,0.27563281824727376
23632,0.33108871188105365
23637,0.3588323092795671
23643,0.06337450158749852
23651,0.9277217435212324
23652,0.4025594436924344
23654,0.5851357262177779
23659,0.2260036682073548
23664,0.6067999417065444
23669,0.16202089337706718
23670,0.05022354981116153
23672,0.060912379204341255
23673,0.3083703979819941
23674,0.0358786451984883
23679,0.19022733961331786
23686,0.03172501669583802
23687,0.05936535038875148
23690,0.19122900350706068
23693,0.08152540248195829
23694,0.526684533715074
23695,0.1531642642459807
23697,0.05332616621761191
23699,0.2474166000259408
23702,0.7367346768452829
23705,0.18493525570884717
23712,0.3633253704729148
23713,0.7721011594534494
23714,0.14681067598745143
23720,0.9073403172463375
23723,0.21050808740950877
23734,0.04971907156712249
23735,0.07606966209978751
23737,0.048280154055076165
23740,0.642182978712292
23753,0.623569365301874
23759,0.19549729077509076
23763,0.20597736947873352
23765,0.5924957362881387
23776,0.02871743782195688
23777,0.5499796898169275
23782,0.9012519804570613
23785,0.18630962262428302
23790,0.047337756781706125
23792,0.08634002988748991
23793,0.028280911950699622
23795,0.04005049917964754
23797,0.12992931491887807
23798,0.15852993179893604
23800,0.38063228644796804
23807,0.0488462032302406
23808,0.22719704335030055
23810,0.022971006493470978
23812,0.0422763943528665
23816,0.02794337192209737
23823,0.02589603423131619
23828,0.0338906155814159
23834,0.041241325675567264
23836,0.01997863800210181
23837,0.022652320181414297
23838,0.05948321523343801
23839,0.025657305741945843
23842,0.020306077900240607
23845,0.39843372259110094
23847,0.03540128864826855
23851,0.028907153617366836
23852,0.0402621534515417
23853,0.01874290145264278
23858,0.023152902090948727
23863,0.015382497464664758
23867,0.04576281809110556
23868,0.218169062340662
23872,0.2468325735177786
23876,0.0277415248153125
23892,0.18801628705529433
23893,0.24523157648510063
23895,0.06498449692502903
23898,0.027337958571209933
23901,0.18686896486395546
23903,0.021466054399183327
23907,0.7325265408207934
23910,0.0748703994329085
23911,0.05059495487921798
23914,0.024657593205800587
23915,0.17630764650729389
23923,0.02241124443667474
23924,0.0334980674432836
23931,0.02459955833956318
23933,0.41017434940384456
23935,0.20016652103885843
23936,0.34407811731119137
23937,0.024974019457584647
23940,0.17827247801411353
23942,0.02906874987895883
23947,0.07106799207794529
23948,0.27026450574795696
23950,0.48497647939073707
23953,0.35765088889149144
23958,0.0312774635325436
23962,0.01682926967193241
23966,0.451132257525766
23968,0.1772860700323134
23971,0.3253792885238426
23972,0.2870429819968746
23976,0.01902977695673986
23977,0.04682094521918697
23980,0.33052444740448716
23981,0.15929117893403344
23985,0.017854283632983508
23987,0.013026746315415005
23989,0.14648704911053156
23992,0.15640324837837383
23993,0.1501788547874475
23996,0.37075127652058587
23997,0.6544358886754968
23998,0.8819525977982585
23999,0.5788960837167391
24006,0.10257036191776939
24007,0.45458506041127633
24010,0.25918826369042075
24013,0.07027916136720762
24014,0.022518344815438813
24016,0.3807851563402857
24024,0.8327784627153962
24028,0.061602152255376824
24030,0.047914576223181
24033,0.17391984335914734
24037,0.02498475672589417
24040,0.0704146599742339
24042,0.13120035929727442
24046,0.17500410532265767
24053,0.1825176197324237
24054,0.18556207700146313
24056,0.04651629360539906
24064,0.09764711499161309
24065,0.07259631777159434
24067,0.06627213120852002
24070,0.14402192896445903
24072,0.15108068093170135
24073,0.06561352702769657
24074,0.024634069378978725
24075,0.16799241979418442
24076,0.19364451805902097
24077,0.09282936443565135
24078,0.1753799748718098
24079,0.3912932355306165
24080,0.15258470632543816
24081,0.04593184584043714
24082,0.02558211951395514
24084,0.16067186058261534
24088,0.023190577233024767
24089,0.028514539043879655
24097,0.049758358235819894
24099,0.22643414450930402
24103,0.14727575723151098
24104,0.9591924303560725
24105,0.19019785772116
24109,0.043571641001634416
24110,0.09699433958312761
24111,0.20020375759428113
24114,0.03276924751452689
24120,0.13109694232299832
24124,0.042241735266433184
24125,0.1721565693726972
24133,0.06813421061553399
24136,0.4717801998964132
24137,0.034492219671447666
24139,0.19617132898809517
24140,0.1663720232370902
24148,0.02888892526841126
24157,0.09706343694347341
24163,0.10319036490983911
24168,0.04366204339971521
24170,0.021535648211145054
24179,0.02763454085394069
24180,0.017606079990565456
24182,0.14932046774123864
24185,0.15786904001604274
24186,0.19170038771522954
24188,0.0301469236291866
24191,0.020936845644443612
24197,0.6454682448175474
24201,0.02140066753683693
24203,0.28650929506227474
24206,0.03930709029330719
24215,0.03767469222257106
24218,0.028866294567080796
24220,0.01899036780043188
24231,0.02570732640291509
24236,0.3874010085328859
24237,0.9297384742806217
24238,0.16665800972923428
24240,0.5173953017482061
24247,0.11157386073823715
24250,0.3675932254277163
24252,0.6082999972586322
24253,0.15614660775783132
24256,0.02386796447730945
24261,0.3778641295482824
24271,0.07225703484346806
24272,0.8589807811369454
24276,0.26467399158186766
24279,0.8219764133487398
24281,0.19972477930170623
24283,0.6617350300681148
24287,0.05442016900445058
24292,0.17632494091232687
24296,0.021691205338515613
24297,0.013352234192177485
24301,0.8780812526478886
24302,0.36237421024172595
24310,0.18264025812301107
24315,0.0468540021388181
24318,0.16148045146197768
24323,0.04658022944404697
24324,0.377983585241654
24326,0.18391042416378187
24327,0.5159972706938759
24328,0.06117355512289554
24334,0.6723131750116169
24336,0.8372495405953609
24337,0.16300143438639492
24340,0.10525875315621955
24343,0.11225567276021295
24345,0.02235709269926069
24346,0.02762539776321705
24348,0.37291930023620695
24351,0.3586175966827736
24352,0.02609849941359548
24357,0.027329987023639882
24360,0.5301154657592699
24361,0.2824861008518905
24367,0.23143400166416125
24368,0.867205213166886
24371,0.16912693857751168
24373,0.19710570643701272
24374,0.046704439634961736
24377,0.2196077188503944
24379,0.42879301142937776
24385,0.03581923731813681
24388,0.19806840972534595
24390,0.1573651300415452
24394,0.021225404203678862
24396,0.038092382101954286
24398,0.18219302279847585
24401,0.12886725064767196
24402,0.20033525358111498
24403,0.2108101625462579
24404,0.17571103336028657
24413,0.12874068788642193
24415,0.05745565178948471
24418,0.023028934998456714
24422,0.2869610343928595
24427,0.3254229177779141
24434,0.04347455976061811
24438,0.13848426290488008
24439,0.8977204948314873
24443,0.0717936779078971
24446,0.03419796459792791
24447,0.05147845191058534
24449,0.027476188376297683
24452,0.03730107300553077
24455,0.12537308979864376
24456,0.20472391025420353
24459,0.591142156959377
24463,0.14878494374735018
24464,0.047874192827415625
24467,0.15549062370359412
24475,0.04392466222490674
24477,0.08525832800842233
24483,0.059413148119880264
24488,0.8943138551780546
24489,0.21989291796775318
24490,0.6828220229788211
24491,0.1380296835944216
24492,0.1555455725902632
24494,0.14485163016830607
24498,0.1589777579701107
24504,0.20383100171438912
24508,0.30052277807581873
24509,0.031827434199346256
24511,0.2299317728066682
24517,0.07037547222792619
24518,0.028529347352070265
24520,0.09159957238351767
24528,0.8970133743403245
24530,0.03396885727054679
24538,0.9014885328480431
24541,0.019569247583287736
24542,0.02697113355195181
24543,0.16081998138435732
24544,0.8424571559287878
24546,0.02985031302024949
24551,0.015411404681743925
24554,0.03285963608293078
24556,0.5106133745761589
24557,0.6700242738789813
24565,0.061465079738056656
24570,0.026533571250451162
24573,0.03062446557303191
24579,0.13785965472969913
24585,0.9319065137452796
24588,0.07127169320905745
24591,0.5594754566016471
24595,0.9397385313551448
24598,0.22264941554638665
24605,0.09275688827251131
24606,0.049497811644222844
24609,0.050208642787845766
24613,0.6252840976082474
24616,0.05589012561306677
24620,0.09854209666314834
24621,0.0618743169246542
24627,0.14821735020808693
24629,0.0523565725672375
24632,0.023051107069560883
24633,0.24605805917081294
24634,0.0200132722890849
24638,0.3190382224356279
24639,0.054989621474104584
24640,0.04807937076396362
24643,0.20524522346159566
24644,0.28431481290423927
24645,0.2355562032030281
24647,0.9070967650278506
24648,0.4432768496333302
24649,0.876959643662878
24653,0.24255183469162211
24655,0.9262227698097438
24656,0.9243324941370284
24660,0.9144845627787289
24663,0.5509016802594241
24665,0.9264176120688403
24671,0.1425804689671623
24672,0.5078474392037232
24673,0.6192378112079374
24676,0.058866888466112446
24681,0.1301044494414247
24682,0.908036771457614
24685,0.9190697101997787
24691,0.4628033703014268
24694,0.27505882225004197
24701,0.17098712104202718
24710,0.2281628811679918
24711,0.16480921748478006
24712,0.09680632224548434
24723,0.0646090429923382
24724,0.04386043056090349
24725,0.07888138701950974
24729,0.441977424088581
24732,0.1510627520273035
24734,0.8811780862776692
24739,0.09056129060711268
24746,0.026158097208576897
24747,0.056363873896899515
24748,0.03946604901741342
24754,0.024668801539389225
24755,0.028003157390795272
24756,0.038214019650602005
24762,0.40724991793486304
24763,0.13235397710786456
24766,0.8856268477397683
24769,0.043007867697001254
24770,0.040970411342417926
24774,0.5699836294042047
24775,0.914338128097204
24776,0.9167036429977162
24779,0.4904922894308878
24780,0.04088562525104664
24783,0.2485704023286382
24791,0.044026258252820034
24793,0.1223531210973802
24795,0.2924742045356363
24799,0.9072101859591517
24801,0.13500512028979708
24804,0.032220794059499264
24805,0.038919918032029634
24806,0.03988378442178626
24807,0.03827493852143821
24810,0.12030098504393551
24812,0.22708592532622573
24821,0.026890903947814192
24831,0.04095870403522082
24833,0.027643712622015874
24838,0.021775986920667637
24841,0.01994202605314673
24845,0.13276745767207762
24846,0.2345644845751428
24849,0.03454529060668738
24856,0.0848011978845997
24864,0.023333794458245752
24865,0.03704598870971586
24866,0.01820823215988719
24870,0.021985135979341874
24871,0.0408799500642303
24875,0.044560747453030645
24878,0.016722543628787775
24881,0.0803531349235334
24883,0.04208679344643324
24888,0.018257912533985992
24890,0.02492817316505155
24891,0.06425560408912068
24905,0.3936034370213268
24907,0.03860072084904629
24909,0.04336200000340351
24910,0.015244164832815144
24911,0.05874305124221946
24918,0.02045827507704705
24921,0.06643938750610157
24923,0.033197499552995606
24924,0.02415605609601224
24926,0.04480461369177448
24933,0.5929007818603128
24934,0.06443863675566754
24936,0.09398535639612267
24940,0.060901591663635
24941,0.914592037477132
24944,0.05997137540228374
24945,0.056713915061473066
24947,0.4530945427801689
24948,0.059058880581785426
24951,0.17726455724450776
24954,0.21975739104128764
24955,0.43031277870102924
24957,0.18554905986054157
24959,0.019821712481314625
24960,0.012919207275641935
24961,0.023912605088458747
24962,0.03943930376606712
24963,0.14906763058325043
24964,0.30436750672611246
24966,0.02067273315759817
24968,0.3737878309190824
24971,0.03326132256004265
24973,0.21960400834533425
24977,0.46568080061433315
24982,0.85325315091616
24986,0.058292896074731246
24994,0.06021379141543803
24995,0.06626944641535372
25003,0.0950749248777969
25008,0.216351187204565
25012,0.16501928712209588
25013,0.14284591175454509
25015,0.09721690212467707
25017,0.12835317186497563
25019,0.03887670390803578
25021,0.9098604604298568
25025,0.058083064132944486
25031,0.033764704680752454
25034,0.14739808110876043
25035,0.23635373859985542
25048,0.139792279138953
25051,0.22259557238876235
25052,0.03847270534449732
25054,0.18863964423895732
25058,0.1647770014368253
25060,0.2795237424991655
25062,0.04159759313659476
25065,0.021475102696054082
25066,0.021535648211145054
25069,0.2120173446100038
25071,0.9348564144440474
25077,0.14843363707823987
25081,0.03785278458314416
25089,0.15705901293424465
25090,0.9072891666086597
25096,0.04323621141694274
25099,0.04161927219104483
25100,0.5281067667606153
25101,0.6338690187500056
25103,0.9338929131350914
25105,0.9058629951246524
25108,0.24496003406917108
25113,0.04116972069091934
25118,0.31360690789624096
25120,0.13291669340587584
25123,0.8983703906284525
25124,0.31112052319305694
25125,0.14766257891926807
25126,0.20868684184540667
25134,0.03837246930946429
25139,0.18017092505236396
25142,0.018885140595700654
25143,0.03393635090742825
25144,0.025476928825698606
25146,0.21523651035275532
25158,0.02306377508510361
25161,0.030441193078426534
25163,0.020306077900240607
25169,0.020950798025985973
25170,0.020871567214969515
25178,0.0573779345569668
25183,0.23668365322906967
25184,0.08261870309963772
25188,0.0612646597870034
25189,0.07246222600300371
25193,0.06093953098449465
25196,0.013747536500553362
25198,0.014701675404618022
25200,0.2261718374181191
25201,0.02918288847848875
25203,0.014192749003104814
25210,0.030120575519454497
25211,0.02744726472574239
25213,0.025082790933568817
25214,0.013503596624501115
25215,0.02933182471189634
25220,0.012760633460656694
25222,0.22646460746850325
25225,0.011118478654733135
25228,0.26478965853391007
25230,0.05148498293869068
25238,0.03825543884109217
25241,0.9309479058828539
25243,0.03529148563724008
25246,0.3283250145218873
25247,0.9435243066735836
25248,0.9582113712412055
25250,0.025512718963019106
25251,0.12715954308845523
25253,0.3297048496534816
25254,0.09041234042599643
25255,0.5834651281029336
25256,0.0418789084605047
25258,0.013021253537370468
25264,0.1417813134212795
25274,0.20609495522603655
25278,0.02843507078049341
25280,0.012371399843602167
25283,0.0764288688235982
25285,0.9056722748245373
25289,0.05959866748620827
25292,0.025031432373194065
25294,0.12428190470705427
25295,0.015706556218009666
25300,0.0552847824192817
25303,0.06518853345510006
25307,0.04492036341208349
25309,0.011759395589991275
25312,0.7743179028193763
25314,0.33383548027115034
25315,0.6099647567984248
25321,0.02400168754193571
25327,0.048446098763966446
25328,0.05175856150476422
25330,0.01398608297955775
25334,0.3722628865826877
25338,0.938660636068753
25339,0.6133654710477113
25342,0.06062743019178555
25343,0.028874261139668067
25344,0.08115929067532743
25360,0.07083671160902888
25361,0.06560423234876812
25365,0.5339424765726888
25368,0.023482817872786586
25369,0.13834944437102698
25371,0.3235528789072931
25376,0.8260222428170747
25377,0.9271581916087823
25381,0.13753379215215153
25387,0.9597964876333206
25399,0.03760259088137984
25407,0.0844012581052406
25408,0.33603082434099174
25412,0.028645957175263272
25415,0.02331106868094955
25417,0.028046473945048837
25420,0.24424972813988607
25421,0.043018191292608234
25424,0.044061673835184514
25425,0.03896967822029074
25429,0.02356997039263577
25431,0.08899809312532625
25436,0.04693217196968336
25445,0.04161757744786641
25450,0.5900791491744093
25451,0.6183200159424296
25454,0.13321306548641976
25458,0.07677725918335505
25472,0.019131921272868956
25474,0.027356388284266273
25481,0.02393890736263381
25483,0.028212069420588275
25484,0.021926085877833186
25486,0.23480791992567213
25491,0.06011727192783795
25499,0.02572077089815812
25501,0.024051017403740563
25505,0.0255074425147666
25510,0.04069516705773327
25513,0.023635629755623472
25514,0.2141716968147957
25516,0.025822661276587305
25523,0.09783071615725447
25526,0.03992981722656352
25528,0.7761851419193899
25536,0.023382975441157968
25537,0.03874325162760729
25538,0.23450802181603572
25539,0.2137550589861436
25541,0.040267274944227
25542,0.1120018806266455
25546,0.04530046233483818
25547,0.03473630689491513
25555,0.016946887423189148
25556,0.032071369787512835
25563,0.038014620683588435
25568,0.026659639036635843
25575,0.37597914801576976
25582,0.3477430135994332
25583,0.1942443992693394
25585,0.44771920706436635
25586,0.06892732838098287
25591,0.05349258009289466
25595,0.02412205736822272
25596,0.05870876487720875
25598,0.18500653105106726
25603,0.24323263829825012
25605,0.04685643446265734
25619,0.4348323353787706
25620,0.038106619057789656
25626,0.16913950188485358
25629,0.4137616435679833
25631,0.2657163576654301
25636,0.03176817814845257
25641,0.09348430202223347
25644,0.6768166438804966
25646,0.343435493715725
25647,0.7368855811884925
25649,0.027819984990905468
25652,0.07410366091014835
25653,0.05651157680816386
25654,0.02570821982596964
25657,0.19970905341484826
25658,0.18357586262920011
25660,0.050606362493578735
25663,0.7448503342692433
25665,0.3080001340055858
25668,0.02897615089277659
25669,0.01701279462422866
25675,0.0468964125660544
25677,0.062192585697180815
25678,0.07525051586151485
25682,0.03713930281668751
25683,0.03284388880919646
25694,0.3994377975381609
25699,0.051506478133934254
25701,0.0339348564487096
25706,0.447493721964154
25708,0.43003105353725646
25715,0.046707270050160093
25725,0.888275014475254
25726,0.03609579942759909
25729,0.11415979092191918
25742,0.05681301242834318
25747,0.867950597979034
25748,0.05388216616951697
25753,0.23535245954233736
25758,0.31957868420173735
25763,0.9591209974461562
25764,0.8423790252378371
25767,0.17365942205685775
25769,0.025673532733614068
25770,0.021911366801984595
25773,0.19923595813487033
25774,0.8614033338347078
25776,0.16516458353899324
25788,0.15795186315541568
25789,0.1218962980274158
25792,0.18555310249951587
25797,0.13909853090256472
25798,0.12653847831919063
25803,0.7323174481929058
25804,0.023045194169645462
25805,0.021723476911370443
25807,0.038746124563903854
25809,0.05655257904981752
25810,0.138923840448244
25812,0.05693597362255142
25816,0.05898072410502229
25826,0.12508420342741575
25828,0.19375148660875396
25830,0.12740274438944849
25833,0.13587136149870288
25836,0.035175882389918936
25838,0.04097732551886362
25839,0.038253606580664797
25840,0.0979896467799535
25842,0.07397575844982639
25850,0.053764896189731286
25857,0.19982556448651678
25859,0.024458825820287036
25863,0.02528020970736859
25866,0.1854350669361485
25871,0.02648301786914729
25873,0.04038543845291238
25876,0.10580618613480172
25879,0.0373042266382374
25880,0.0619202901158834
25884,0.026927515896769276
25887,0.7286463670961241
25889,0.2244353245638123
25891,0.06856792205538485
25901,0.1553985435603971
25911,0.023757528770159013
25915,0.23299067480265342
25917,0.036291562908471624
25920,0.501822734654997
25921,0.18058388460007582
25935,0.05401211138847606
25937,0.04584481469691622
25940,0.029393052621149267
25941,0.014988728891714046
25944,0.0659813581185465
25946,0.2001912376633275
25952,0.30241977051115876
25954,0.022387337623225798
25955,0.02395509908554727
25956,0.06120042701012932
25957,0.030536345860971818
25958,0.07410802753291233
25964,0.17810077864203472
25965,0.025766557871997723
25966,0.021596368220316683
25971,0.17147672525547808
25973,0.030434967036224347
25974,0.05650210078557452
25981,0.018297175100683252
25985,0.13623884747031154
25988,0.31653297453352447
25994,0.16208358831300193
25996,0.050585661578505456
25997,0.09631081007301984
25998,0.17883531705368694
26005,0.01512762444641735
26008,0.9286553205569015
26009,0.7824749094696922
26015,0.03637006467468241
26016,0.025979899731733223
26018,0.02333276438018276
26026,0.16622679236791918
26036,0.026378336875607627
26037,0.033908065980559864
26050,0.05041909291074815
26052,0.44048597546744866
26054,0.3947147436148827
26057,0.13286267906810778
26060,0.0511990978942138
26064,0.04915520152043083
26065,0.6600866744722292
26078,0.264124539917364
26084,0.14034138224072543
26086,0.03798421269233685
26089,0.6848872507322189
26096,0.10413387573905414
26098,0.02238776381286081
26105,0.03622127318795285
26108,0.12729409727700755
26109,0.17254333319145967
26110,0.07031327867205597
26113,0.34772039310807207
26116,0.026652732904326806
26117,0.20984784303457618
26118,0.05636700644748733
26119,0.18584916263725731
26123,0.28258025400047315
26124,0.11017238547460732
26125,0.0753474039546881
26126,0.06090342073488136
26128,0.2909463796388872
26129,0.0626396982005965
26130,0.10845508843196748
26132,0.14087387402148518
26136,0.4029800327801064
26137,0.05930985196877158
26138,0.045049325369310264
26141,0.032071369787512835
26146,0.0581379801719369
26148,0.038905632097597946
26151,0.05477498457072622
26153,0.02975338684311721
26157,0.13351985688947032
26160,0.10109764051414015
26163,0.11442199738561414
26165,0.2933402987427808
26168,0.2066382017424738
26170,0.7504890371091503
26175,0.044694469158996025
26177,0.02140066753683693
26179,0.05772210010331302
26182,0.4719728876197187
26183,0.5026908873276129
26184,0.8990155850815074
26186,0.08546391153451745
26187,0.02859606085420324
26196,0.02895221725156987
26197,0.03524821291393757
26205,0.040707868567461274
26206,0.024240864918426516
26207,0.025311118805385877
26208,0.04156430915669471
26211,0.21139819429379272
26218,0.05265000205774122
26221,0.045263992406030046
26224,0.29687127010192804
26225,0.8923967638278121
26229,0.13636950941592127
26232,0.13922799714484513
26238,0.09800032029682144
26244,0.025822661276587305
26247,0.9577368820323389
26251,0.026947901966028878
26253,0.15103829739854804
26256,0.9175475428148236
26262,0.052613412940837295
26268,0.3659556004469681
26269,0.1159800980337624
26270,0.03147060051063881
26275,0.7848502595375554
26279,0.08340518697571829
26282,0.021121003634774135
26286,0.058121856811660495
26287,0.05436052931735709
26296,0.01896887738931294
26299,0.026832404739868084
26303,0.015356608470277843
26311,0.18555092667557763
26312,0.2666098611498633
26320,0.07442653997363219
26321,0.016882898927630438
26325,0.05942558499562298
26328,0.1288493023695679
26331,0.03442072316162386
26333,0.18986876771783828
26341,0.09958532715350758
26342,0.13605974961975847
26343,0.07342742628750847
26344,0.031053240024993777
26349,0.04552289393432422
26353,0.017419231664749447
26358,0.8800036247105267
26363,0.05873565656113108
26367,0.4314349038922684
26376,0.27689580104067796
26380,0.47212175502305037
26381,0.04431455020066157
26382,0.023519072978342055
26386,0.054478348671405843
26391,0.031297717435455424
26393,0.9140867290481793
26394,0.7024393996414303
26396,0.04582418690960592
26399,0.22333037647370468
26401,0.11704273138854913
26404,0.1377758756836657
26407,0.052547054658109764
26409,0.17483219945087655
26419,0.05236924820360357
26423,0.047764666204096154
26425,0.02908625943056385
26429,0.4099959524498895
26430,0.2687424589307885
26432,0.9240447617015467
26437,0.22280936830780787
26442,0.06516029904254586
26444,0.9155274592761706
26445,0.8087775266612953
26449,0.24214896698155683
26454,0.23232919826519347
26459,0.872497248066209
26460,0.09830212263835549
26467,0.07670690312770345
26469,0.5675187160836738
26470,0.25529445010347585
26472,0.1446815652684609
26475,0.13343453165025962
26483,0.11902576159371614
26495,0.06227342490477681
26496,0.10877745801941457
26497,0.01744876150516512
26503,0.1426103254824995
26505,0.16576994609621368
26508,0.14096581068951197
26510,0.12370032986741641
26512,0.2263821664106127
26515,0.04022388232384827
26518,0.0917890101281518
26522,0.04707949231597146
26524,0.11935139697767821
26529,0.41650930166546873
